route_id,service_id,trip_id,trip_headsign,wheelchair_accessible,trip_short_name,direction_id,block_id,shape_id
57141,273465_7953,21566907_7953,Proszowice P+R Kościuszki,0,,,,
57141,273465_7953,21566908_7953,Chobot Leśniczówka (pętla),0,,,,
57141,273465_7953,21566909_7953,Proszowice P+R Kościuszki,0,,,,
57141,273465_7953,21566910_7953,Chobot Leśniczówka (pętla),0,,,,
57141,273465_7953,21566911_7953,Chobot Leśniczówka (pętla),0,,,,
57141,273465_7953,21566912_7953,Proszowice P+R Kościuszki,0,,,,
57141,273465_7952,21566913_7952,Chobot Leśniczówka (pętla),0,,,,
57141,273465_7952,21566914_7952,Proszowice P+R Kościuszki,0,,,,
57141,273465_7952,21566915_7952,Proszowice P+R Kościuszki,0,,,,
57141,273465_7952,21566916_7952,Chobot Leśniczówka (pętla),0,,,,
57141,273465_7952,21566917_7952,Proszowice P+R Kościuszki,0,,,,
57141,273465_7952,21566918_7952,Chobot Leśniczówka (pętla),0,,,,
57141,273465_7952,21566919_7952,Chobot Leśniczówka (pętla),0,,,,
57141,273465_7952,21566920_7952,Proszowice P+R Kościuszki,0,,,,
57141,273465_7952,21566921_7952,Chobot Leśniczówka (pętla),0,,,,
57141,273465_7952,21566922_7952,Proszowice P+R Kościuszki,0,,,,
57141,273465_7952,21566923_7952,Chobot Leśniczówka (pętla),0,,,,
57141,273465_7952,21566924_7952,Proszowice P+R Kościuszki,0,,,,
57141,273465_7952,21566925_7952,Chobot Leśniczówka (pętla),0,,,,
57141,273465_7952,21566926_7952,Proszowice P+R Kościuszki,0,,,,
57141,273465_7954,21566927_7954,Chobot Leśniczówka (pętla),0,,,,
57141,273465_7954,21566928_7954,Proszowice P+R Kościuszki,0,,,,
57141,273465_7954,21566929_7954,Chobot Leśniczówka (pętla),0,,,,
57141,273465_7954,21566930_7954,Proszowice P+R Kościuszki,0,,,,
57141,273465_7954,21566931_7954,Chobot Leśniczówka (pętla),0,,,,
57141,273465_7954,21566932_7954,Proszowice P+R Kościuszki,0,,,,
79239,273545_7954,21570290_7954,Wysowa Beskid,0,,,,
79239,273545_7954,21570291_7954,Wysowa Beskid,0,,,,
79239,273545_7954,21570292_7954,Wysowa Beskid,0,,,,
79239,273545_7953,21570293_7953,Wysowa Beskid,0,,,,
79239,273545_7953,21570294_7953,Wysowa Beskid,0,,,,
79239,273545_7953,21570295_7953,Wysowa Beskid,0,,,,
79239,273545_7953,21570296_7953,Wysowa Beskid,0,,,,
79239,273545_7952,21570297_7952,Wysowa Beskid,0,,,,
79239,273545_7952,21570298_7952,Wysowa Beskid,0,,,,
79239,273545_7952,21570299_7952,Wysowa Beskid,0,,,,
79239,273545_7952,21570300_7952,Wysowa Beskid,0,,,,
79239,273545_7954,21570301_7954,Tarnów Dworzec Autobusowy,0,,,,
79239,273545_7954,21570302_7954,Tarnów Dworzec Autobusowy,0,,,,
79239,273545_7954,21570303_7954,Tarnów Dworzec Autobusowy,0,,,,
79239,273545_7952,21570304_7952,Tarnów Dworzec Autobusowy,0,,,,
79239,273545_7952,21570305_7952,Tarnów Dworzec Autobusowy,0,,,,
79239,273545_7952,21570306_7952,Tarnów Dworzec Autobusowy,0,,,,
79239,273545_7952,21570307_7952,Tarnów Dworzec Autobusowy,0,,,,
79239,273545_7953,21570308_7953,Tarnów Dworzec Autobusowy,0,,,,
79239,273545_7953,21570309_7953,Tarnów Dworzec Autobusowy,0,,,,
79239,273545_7953,21570310_7953,Tarnów Dworzec Autobusowy,0,,,,
79239,273545_7953,21570311_7953,Tarnów Dworzec Autobusowy,0,,,,
99873,273546_7952,21570312_7952,Łękawka Pętla,0,,,,
99873,273546_7952,21570313_7952,Łękawka Pętla,0,,,,
99873,273546_7952,21570314_7952,Łękawka Pętla,0,,,,
99873,273546_7952,21570315_7952,Łękawka Pętla,0,,,,
99873,273546_7952,21570316_7952,Łękawka Pętla,0,,,,
99873,273546_7952,21570317_7952,Łękawka Pętla,0,,,,
99873,273546_7952,21570318_7952,Łękawka Pętla,0,,,,
99873,273546_7952,21570319_7952,Łękawka Pętla,0,,,,
99873,273546_7952,21570320_7952,Łękawka Pętla,0,,,,
99873,273546_7952,21570321_7952,Łękawka Pętla,0,,,,
99873,273546_7952,21570322_7952,Łękawka Pętla,0,,,,
99873,273546_7952,21570323_7952,Łękawka Pętla,0,,,,
99873,273546_7952,21570324_7952,Łękawka Pętla,0,,,,
99873,273546_7952,21570325_7952,Łękawka Pętla,0,,,,
99873,273546_7952,21570326_7952,Łękawka Pętla,0,,,,
99873,273546_7952,21570327_7952,Łękawka Pętla,0,,,,
99873,273546_7952,21570328_7952,Łękawka Pętla,0,,,,
99873,273546_7952,21570329_7952,Łękawka Pętla,0,,,,
99873,273546_7952,21570330_7952,Łękawka Pętla,0,,,,
99873,273546_7952,21570331_7952,Łękawka Pętla,0,,,,
99873,273546_7954,21570332_7954,Łękawka Pętla,0,,,,
99873,273546_7954,21570333_7954,Łękawka Pętla,0,,,,
99873,273546_7954,21570334_7954,Łękawka Pętla,0,,,,
99873,273546_7954,21570335_7954,Łękawka Pętla,0,,,,
99873,273546_7954,21570336_7954,Łękawka Pętla,0,,,,
99873,273546_7954,21570337_7954,Łękawka Pętla,0,,,,
99873,273546_7954,21570338_7954,Łękawka Pętla,0,,,,
99873,273546_7954,21570339_7954,Łękawka Pętla,0,,,,
99873,273546_7954,21570340_7954,Łękawka Pętla,0,,,,
99873,273546_7954,21570341_7954,Łękawka Pętla,0,,,,
99873,273546_7954,21570342_7954,Łękawka Pętla,0,,,,
99873,273546_7953,21570343_7953,Łękawka Pętla,0,,,,
99873,273546_7953,21570344_7953,Łękawka Pętla,0,,,,
99873,273546_7953,21570345_7953,Łękawka Pętla,0,,,,
99873,273546_7953,21570346_7953,Łękawka Pętla,0,,,,
99873,273546_7953,21570347_7953,Łękawka Pętla,0,,,,
99873,273546_7953,21570348_7953,Łękawka Pętla,0,,,,
99873,273546_7953,21570349_7953,Łękawka Pętla,0,,,,
99873,273546_7953,21570350_7953,Łękawka Pętla,0,,,,
99873,273546_7953,21570351_7953,Łękawka Pętla,0,,,,
99873,273546_7953,21570352_7953,Łękawka Pętla,0,,,,
99873,273546_7953,21570353_7953,Łękawka Pętla,0,,,,
99873,273546_7953,21570354_7953,Łękawka Pętla,0,,,,
99873,273546_7953,21570355_7953,Łękawka Pętla,0,,,,
99873,273546_7954,21570356_7954,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7954,21570357_7954,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7954,21570358_7954,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7954,21570359_7954,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7954,21570360_7954,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7954,21570361_7954,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7954,21570362_7954,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7954,21570363_7954,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7954,21570364_7954,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7954,21570365_7954,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7954,21570366_7954,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7952,21570367_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7952,21570368_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7952,21570369_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7952,21570370_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7952,21570371_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7952,21570372_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7952,21570373_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7952,21570374_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7952,21570375_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7952,21570376_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7952,21570377_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7952,21570378_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7952,21570379_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7952,21570380_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7952,21570381_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7952,21570382_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7952,21570383_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7952,21570384_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7952,21570385_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7953,21570386_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7953,21570387_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7953,21570388_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7953,21570389_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7953,21570390_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7953,21570391_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7953,21570392_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7953,21570393_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7953,21570394_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7953,21570395_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7953,21570396_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7953,21570397_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99873,273546_7953,21570398_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99872,273547_7954,21570399_7954,Zawada - Pętla,0,,,,
99872,273547_7954,21570400_7954,Zawada - Pętla,0,,,,
99872,273547_7954,21570401_7954,Zawada - Pętla,0,,,,
99872,273547_7954,21570402_7954,Zawada - Pętla,0,,,,
99872,273547_7953,21570403_7953,Zawada - Pętla,0,,,,
99872,273547_7953,21570404_7953,Zawada - Pętla,0,,,,
99872,273547_7953,21570405_7953,Zawada - Pętla,0,,,,
99872,273547_7953,21570406_7953,Zawada - Pętla,0,,,,
99872,273547_7953,21570407_7953,Zawada - Pętla,0,,,,
99872,273547_7953,21570408_7953,Zawada - Pętla,0,,,,
99872,273547_7953,21570409_7953,Zawada - Pętla,0,,,,
99872,273547_7952,21570410_7952,Zawada - Pętla,0,,,,
99872,273547_7952,21570411_7952,Zawada - Pętla,0,,,,
99872,273547_7952,21570412_7952,Zawada - Pętla,0,,,,
99872,273547_7952,21570413_7952,Zawada - Pętla,0,,,,
99872,273547_7952,21570414_7952,Zawada - Pętla,0,,,,
99872,273547_7952,21570415_7952,Zawada - Pętla,0,,,,
99872,273547_7952,21570416_7952,Zawada - Pętla,0,,,,
99872,273547_7952,21570417_7952,Zawada - Pętla,0,,,,
99872,273547_7952,21570418_7952,Zawada - Pętla,0,,,,
99872,273547_7952,21570419_7952,Zawada - Pętla,0,,,,
99872,273547_7952,21570420_7952,Zawada - Pętla,0,,,,
99872,273547_7952,21570421_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99872,273547_7952,21570422_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99872,273547_7952,21570423_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99872,273547_7952,21570424_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99872,273547_7952,21570425_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99872,273547_7952,21570426_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99872,273547_7952,21570427_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99872,273547_7952,21570428_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99872,273547_7952,21570429_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99872,273547_7952,21570430_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99872,273547_7952,21570431_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99872,273547_7953,21570432_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99872,273547_7953,21570433_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99872,273547_7953,21570434_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99872,273547_7953,21570435_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99872,273547_7953,21570436_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99872,273547_7953,21570437_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99872,273547_7953,21570438_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99872,273547_7954,21570439_7954,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99872,273547_7954,21570440_7954,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99872,273547_7954,21570441_7954,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99872,273547_7954,21570442_7954,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99876,273548_7954,21570443_7954,Świebodzin - Kłokowa PKP,0,,,,
99876,273548_7954,21570444_7954,Świebodzin - Kłokowa PKP,0,,,,
99876,273548_7954,21570445_7954,Świebodzin - Kłokowa PKP,0,,,,
99876,273548_7954,21570446_7954,Świebodzin - Kłokowa PKP,0,,,,
99876,273548_7952,21570447_7952,Świebodzin - Kłokowa PKP,0,,,,
99876,273548_7952,21570448_7952,Świebodzin - Kłokowa PKP,0,,,,
99876,273548_7952,21570449_7952,Świebodzin - Kłokowa PKP,0,,,,
99876,273548_7952,21570450_7952,Świebodzin - Kłokowa PKP,0,,,,
99876,273548_7952,21570451_7952,Świebodzin - Kłokowa PKP,0,,,,
99876,273548_7952,21570452_7952,Świebodzin - Kłokowa PKP,0,,,,
99876,273548_7952,21570453_7952,Świebodzin - Kłokowa PKP,0,,,,
99876,273548_7952,21570454_7952,Świebodzin - Kłokowa PKP,0,,,,
99876,273548_7952,21570455_7952,Świebodzin - Kłokowa PKP,0,,,,
99876,273548_7952,21570456_7952,Świebodzin - Kłokowa PKP,0,,,,
99876,273548_7952,21570457_7952,Świebodzin - Kłokowa PKP,0,,,,
99876,273548_7953,21570458_7953,Świebodzin - Kłokowa PKP,0,,,,
99876,273548_7953,21570459_7953,Świebodzin - Kłokowa PKP,0,,,,
99876,273548_7953,21570460_7953,Świebodzin - Kłokowa PKP,0,,,,
99876,273548_7953,21570461_7953,Świebodzin - Kłokowa PKP,0,,,,
99876,273548_7953,21570462_7953,Świebodzin - Kłokowa PKP,0,,,,
99876,273548_7953,21570463_7953,Świebodzin - Kłokowa PKP,0,,,,
99876,273548_7953,21570464_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99876,273548_7953,21570465_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99876,273548_7953,21570466_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99876,273548_7953,21570467_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99876,273548_7953,21570468_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99876,273548_7953,21570469_7953,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99876,273548_7954,21570470_7954,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99876,273548_7954,21570471_7954,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99876,273548_7954,21570472_7954,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99876,273548_7954,21570473_7954,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99876,273548_7952,21570474_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99876,273548_7952,21570475_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99876,273548_7952,21570476_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99876,273548_7952,21570477_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99876,273548_7952,21570478_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99876,273548_7952,21570479_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99876,273548_7952,21570480_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99876,273548_7952,21570481_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99876,273548_7952,21570482_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99876,273548_7952,21570483_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
99876,273548_7952,21570484_7952,Tarnów Krakowska - Pl. Popiełuszki,0,,,,
79242,273549_7952,21570485_7952,Smolice Szkoła,0,,,,
79242,273549_7952,21570486_7952,Smolice Szkoła,0,,,,
79242,273549_7952,21570487_7952,Smolice Szkoła,0,,,,
79242,273549_7952,21570488_7952,Smolice Szkoła,0,,,,
79242,273549_7952,21570489_7952,Smolice Szkoła,0,,,,
79242,273549_7952,21570490_7952,Smolice Szkoła,0,,,,
79242,273549_7954,21570491_7954,Smolice Szkoła,0,,,,
79242,273549_7954,21570492_7954,Smolice Szkoła,0,,,,
79242,273549_7954,21570493_7954,Smolice Szkoła,0,,,,
79242,273549_7953,21570494_7953,Smolice Szkoła,0,,,,
79242,273549_7953,21570495_7953,Smolice Szkoła,0,,,,
79242,273549_7953,21570496_7953,Smolice Szkoła,0,,,,
79242,273549_7953,21570497_7953,Smolice Szkoła,0,,,,
79242,273549_7953,21570498_7953,Andrychów D.A.,0,,,,
79242,273549_7953,21570499_7953,Andrychów D.A.,0,,,,
79242,273549_7953,21570500_7953,Andrychów D.A.,0,,,,
79242,273549_7953,21570501_7953,Andrychów D.A.,0,,,,
79242,273549_7954,21570502_7954,Andrychów D.A.,0,,,,
79242,273549_7954,21570503_7954,Andrychów D.A.,0,,,,
79242,273549_7954,21570504_7954,Andrychów D.A.,0,,,,
79242,273549_7952,21570505_7952,Andrychów D.A.,0,,,,
79242,273549_7952,21570506_7952,Andrychów D.A.,0,,,,
79242,273549_7952,21570507_7952,Andrychów D.A.,0,,,,
79242,273549_7952,21570508_7952,Andrychów D.A.,0,,,,
79242,273549_7952,21570509_7952,Andrychów D.A.,0,,,,
79242,273549_7952,21570510_7952,Andrychów D.A.,0,,,,
79234,273550_7952,21570511_7952,Kraków MDA,0,,,,
79234,273550_7952,21570512_7952,Kraków MDA,0,,,,
79234,273550_7952,21570513_7952,Kraków MDA,0,,,,
79234,273550_7952,21570514_7952,Kraków MDA,0,,,,
79234,273550_7952,21570515_7952,Kraków MDA,0,,,,
79234,273550_7952,21570516_7952,Kraków MDA,0,,,,
79234,273550_7952,21570517_7952,Kraków MDA,0,,,,
79234,273550_7952,21570518_7952,Kraków MDA,0,,,,
79234,273550_7952,21570519_7952,Kraków MDA,0,,,,
79234,273550_7952,21570520_7952,Kraków MDA,0,,,,
79234,273550_7952,21570521_7952,Kraków MDA,0,,,,
79234,273550_7952,21570522_7952,Kraków MDA,0,,,,
79234,273550_7952,21570523_7952,Kraków MDA,0,,,,
79234,273550_7952,21570524_7952,Kraków MDA,0,,,,
79234,273550_7952,21570525_7952,Kraków MDA,0,,,,
79234,273550_7952,21570526_7952,Kraków MDA,0,,,,
79234,273550_7952,21570527_7952,Kraków MDA,0,,,,
79234,273550_7952,21570528_7952,Kraków MDA,0,,,,
79234,273550_7952,21570529_7952,Kraków MDA,0,,,,
79234,273550_7952,21570530_7952,Kraków MDA,0,,,,
79234,273550_7952,21570531_7952,Kraków MDA,0,,,,
79234,273550_7952,21570532_7952,Kraków MDA,0,,,,
79234,273550_7952,21570533_7952,Kraków MDA,0,,,,
79234,273550_7952,21570534_7952,Kraków MDA,0,,,,
79234,273550_7952,21570535_7952,Kraków MDA,0,,,,
79234,273550_7953,21570536_7953,Kraków MDA,0,,,,
79234,273550_7953,21570537_7953,Kraków MDA,0,,,,
79234,273550_7953,21570538_7953,Kraków MDA,0,,,,
79234,273550_7953,21570539_7953,Kraków MDA,0,,,,
79234,273550_7953,21570540_7953,Kraków MDA,0,,,,
79234,273550_7953,21570541_7953,Kraków MDA,0,,,,
79234,273550_7953,21570542_7953,Kraków MDA,0,,,,
79234,273550_7953,21570543_7953,Kraków MDA,0,,,,
79234,273550_7953,21570544_7953,Kraków MDA,0,,,,
79234,273550_7953,21570545_7953,Kraków MDA,0,,,,
79234,273550_7953,21570546_7953,Kraków MDA,0,,,,
79234,273550_7953,21570547_7953,Kraków MDA,0,,,,
79234,273550_7953,21570548_7953,Kraków MDA,0,,,,
79234,273550_7954,21570549_7954,Kraków MDA,0,,,,
79234,273550_7954,21570550_7954,Kraków MDA,0,,,,
79234,273550_7954,21570551_7954,Kraków MDA,0,,,,
79234,273550_7954,21570552_7954,Kraków MDA,0,,,,
79234,273550_7954,21570553_7954,Kraków MDA,0,,,,
79234,273550_7954,21570554_7954,Kraków MDA,0,,,,
79234,273550_7954,21570555_7954,Kraków MDA,0,,,,
79234,273550_7954,21570556_7954,Kraków MDA,0,,,,
79234,273550_7954,21570557_7954,Kraków MDA,0,,,,
79234,273550_7954,21570558_7954,Kraków MDA,0,,,,
79234,273550_7954,21570559_7954,Kraków MDA,0,,,,
79234,273550_7952,21570560_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570561_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570562_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570563_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570564_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570565_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570566_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570567_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570568_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570569_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570570_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570571_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570572_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570573_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570574_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570575_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570576_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570577_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570578_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570579_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570580_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570581_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570582_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570583_7952,Myślenice D.A.,0,,,,
79234,273550_7952,21570584_7952,Myślenice D.A.,0,,,,
79234,273550_7954,21570585_7954,Myślenice D.A.,0,,,,
79234,273550_7954,21570586_7954,Myślenice D.A.,0,,,,
79234,273550_7954,21570587_7954,Myślenice D.A.,0,,,,
79234,273550_7954,21570588_7954,Myślenice D.A.,0,,,,
79234,273550_7954,21570589_7954,Myślenice D.A.,0,,,,
79234,273550_7954,21570590_7954,Myślenice D.A.,0,,,,
79234,273550_7954,21570591_7954,Myślenice D.A.,0,,,,
79234,273550_7954,21570592_7954,Myślenice D.A.,0,,,,
79234,273550_7954,21570593_7954,Myślenice D.A.,0,,,,
79234,273550_7954,21570594_7954,Myślenice D.A.,0,,,,
79234,273550_7954,21570595_7954,Myślenice D.A.,0,,,,
79234,273550_7953,21570596_7953,Myślenice D.A.,0,,,,
79234,273550_7953,21570597_7953,Myślenice D.A.,0,,,,
79234,273550_7953,21570598_7953,Myślenice D.A.,0,,,,
79234,273550_7953,21570599_7953,Myślenice D.A.,0,,,,
79234,273550_7953,21570600_7953,Myślenice D.A.,0,,,,
79234,273550_7953,21570601_7953,Myślenice D.A.,0,,,,
79234,273550_7953,21570602_7953,Myślenice D.A.,0,,,,
79234,273550_7953,21570603_7953,Myślenice D.A.,0,,,,
79234,273550_7953,21570604_7953,Myślenice D.A.,0,,,,
79234,273550_7953,21570605_7953,Myślenice D.A.,0,,,,
79234,273550_7953,21570606_7953,Myślenice D.A.,0,,,,
79234,273550_7953,21570607_7953,Myślenice D.A.,0,,,,
79234,273550_7953,21570608_7953,Myślenice D.A.,0,,,,
110675,273551_7954,21570609_7954,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7954,21570610_7954,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7954,21570611_7954,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7954,21570612_7954,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7954,21570613_7954,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7952,21570614_7952,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7952,21570615_7952,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7952,21570616_7952,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7952,21570617_7952,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7952,21570618_7952,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7952,21570619_7952,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7952,21570620_7952,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7952,21570621_7952,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7952,21570622_7952,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7952,21570623_7952,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7952,21570624_7952,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7952,21570625_7952,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7952,21570626_7952,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7953,21570627_7953,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7953,21570628_7953,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7953,21570629_7953,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7953,21570630_7953,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7953,21570631_7953,Tarnów Dworzec Autobusowy,0,,,,
110675,273551_7952,21570632_7952,Łukowa Zakręt,0,,,,
110675,273551_7952,21570633_7952,Śmigno Pętla,0,,,,
110675,273551_7952,21570634_7952,Łukowa Zakręt,0,,,,
110675,273551_7952,21570635_7952,Śmigno Pętla,0,,,,
110675,273551_7952,21570636_7952,Łukowa Zakręt,0,,,,
110675,273551_7952,21570637_7952,Śmigno Pętla,0,,,,
110675,273551_7952,21570638_7952,Łukowa Zakręt,0,,,,
110675,273551_7952,21570639_7952,Śmigno Pętla,0,,,,
110675,273551_7952,21570640_7952,Łukowa Zakręt,0,,,,
110675,273551_7952,21570641_7952,Śmigno Pętla,0,,,,
110675,273551_7952,21570642_7952,Łukowa Zakręt,0,,,,
110675,273551_7952,21570643_7952,Śmigno Pętla,0,,,,
110675,273551_7952,21570644_7952,Łukowa Zakręt,0,,,,
110675,273551_7953,21570645_7953,Łukowa Zakręt,0,,,,
110675,273551_7953,21570646_7953,Łukowa Zakręt,0,,,,
110675,273551_7953,21570647_7953,Łukowa Zakręt,0,,,,
110675,273551_7953,21570648_7953,Łukowa Zakręt,0,,,,
110675,273551_7953,21570649_7953,Łukowa Zakręt,0,,,,
110675,273551_7954,21570650_7954,Łukowa Zakręt,0,,,,
